ID	File	Speaker	Adjective	Ethnicity	Gender	Age	Education	L1	Frequency	Function	Priming	Gradability	SemanticCategory	Emotionality	really	FileSpeaker
56668	DPC159	KT	good	PAKEHA	Man	20-29	University	ENGLISH	6.89038	Attributive	NoPrime	0.118042273470121	Value	PositiveEmotional	other	DPC159KT
56830	DPC160	RW	good	PAKEHA	Woman	20-29	University	ENGLISH	6.89038	Attributive	NoPrime	-1.26094145058379	Value	PositiveEmotional	really	DPC160RW
56835	DPC160	RW	good	PAKEHA	Woman	20-29	University	ENGLISH	6.89038	Attributive	Prime	-1.80667926183752	Value	PositiveEmotional	really	DPC160RW
56843	DPC160	RW	funny	PAKEHA	Woman	20-29	University	ENGLISH	1.13112	Predicative	NoPrime	-0.439570122017373	HumanPropensity	NonEmotional	really	DPC160RW
56846	DPC160	RW	good	PAKEHA	Woman	20-29	University	ENGLISH	6.89038	Attributive	Prime	-3.66356164612965	Value	PositiveEmotional	really	DPC160RW
56855	DPC160	NT	shy	PAKEHA	Woman	20-29	University	ENGLISH	0.05656	Attributive	NoPrime	-0.285742150608905	HumanPropensity	NonEmotional	really	DPC160NT
56859	DPC160	RW	gorgeous	PAKEHA	Woman	20-29	University	ENGLISH	0.09426	Attributive	Prime	-3.66356164612965	HumanPropensity	PositiveEmotional	really	DPC160RW
56901	DPC160	RW	cool	PAKEHA	Woman	20-29	University	ENGLISH	0.98973	Attributive	NoPrime	-3.66356164612965	PhysicalProperty	PositiveEmotional	really	DPC160RW
56902	DPC160	NT	nice	PAKEHA	Woman	20-29	University	ENGLISH	1.72495	Attributive	Prime	-1.05391506851845	Value	NonEmotional	really	DPC160NT
56916	DPC160	RW	good	PAKEHA	Woman	20-29	University	ENGLISH	6.89038	Attributive	Prime	-0.304151474718973	Value	PositiveEmotional	really	DPC160RW
56966	DPC160	NT	different	PAKEHA	Woman	20-29	University	ENGLISH	0.89547	Attributive	Prime	1	Other	NonEmotional	other	DPC160NT
57025	DPC160	RW	good	PAKEHA	Woman	20-29	University	ENGLISH	6.89038	Attributive	NoPrime	-1.69384331381604	Value	PositiveEmotional	really	DPC160RW
57069	DPC160	RW	nice	PAKEHA	Woman	20-29	University	ENGLISH	1.72495	Predicative	NoPrime	-0.0727957842518887	Value	NonEmotional	really	DPC160RW
57094	DPC160	RW	wrong	PAKEHA	Woman	20-29	University	ENGLISH	0.54671	Predicative	NoPrime	-3.66356164612965	Value	NegativeEmotional	other	DPC160RW
57107	DPC160	NT	bad	PAKEHA	Woman	20-29	University	ENGLISH	1.22537	Attributive	NoPrime	0.00768631817341848	Value	NegativeEmotional	really	DPC160NT
57109	DPC160	RW	cute	PAKEHA	Woman	20-29	University	ENGLISH	0.16967	Attributive	Prime	1	Value	PositiveEmotional	really	DPC160RW
57202	DPC161	HP	quick	PAKEHA	Man	50+	University	ENGLISH	0.10395	Predicative	NoPrime	0.923436270940639	Speed	NonEmotional	other	DPC161HP
57426	DPC161	HP	funny	PAKEHA	Man	50+	University	ENGLISH	0.18191	Attributive	NoPrime	-1.66942251560997	HumanPropensity	NonEmotional	really	DPC161HP
57520	DPC162	TR	funny	MAORI	Woman	20-29	University	ENGLISH	1.13112	Attributive	NoPrime	-2.4564333680621	HumanPropensity	NonEmotional	other	DPC162TR
57545	DPC162	AL	good	OTHER	Woman	20-29	University	ENGLISH	6.89038	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	really	DPC162AL
57599	DPC162	AL	different	OTHER	Woman	20-29	University	ENGLISH	0.89547	Attributive	NoPrime	1	Other	NonEmotional	other	DPC162AL
57618	DPC162	MM	good	MAORI	Man	30-39	NoUniversity	OTHER	6.02718	Predicative	NoPrime	-3.66356164612965	Value	PositiveEmotional	really	DPC162MM
57620	DPC162	MM	good	MAORI	Man	30-39	NoUniversity	OTHER	6.02718	Predicative	Prime	-3.66356164612965	Value	PositiveEmotional	really	DPC162MM
57621	DPC162	MM	good	MAORI	Man	30-39	NoUniversity	OTHER	6.02718	Attributive	Prime	0.171754599747361	Value	PositiveEmotional	really	DPC162MM
57720	DPC162	AL	sad	OTHER	Woman	20-29	University	ENGLISH	0.16024	Predicative	NoPrime	-1.90655399495194	HumanPropensity	NonEmotional	really	DPC162AL
57778	DPC162	AL	good	OTHER	Woman	20-29	University	ENGLISH	6.89038	Attributive	NoPrime	-2.3986782332974	Value	PositiveEmotional	really	DPC162AL
57882	DPC163	MM	hard	MAORI	Man	30-39	NoUniversity	OTHER	0.72878	Predicative	NoPrime	-1.58342133482609	PhysicalProperty	NonEmotional	other	DPC163MM
57885	DPC163	MM	hard	MAORI	Man	30-39	NoUniversity	OTHER	0.72878	Predicative	Prime	-2.81967872671416	PhysicalProperty	NonEmotional	other	DPC163MM
57894	DPC163	AL	sick	OTHER	Woman	20-29	University	ENGLISH	0.40532	Attributive	NoPrime	-3.66356164612965	HumanPropensity	NegativeEmotional	other	DPC163AL
57896	DPC163	AL	sick	OTHER	Woman	20-29	University	ENGLISH	0.40532	Attributive	NoPrime	-1.05391506851845	HumanPropensity	NegativeEmotional	really	DPC163AL
58086	DPC163	MM	good	MAORI	Man	30-39	NoUniversity	OTHER	6.02718	Attributive	NoPrime	0.0189142925894808	Value	PositiveEmotional	other	DPC163MM
58112	DPC163	TR	funny	MAORI	Woman	20-29	University	ENGLISH	1.13112	Attributive	NoPrime	-1.46593170259291	HumanPropensity	NonEmotional	other	DPC163TR
58158	DPC163	AL	young	OTHER	Woman	20-29	University	ENGLISH	0.37704	Predicative	NoPrime	-1.42716097652481	Age	PositiveEmotional	other	DPC163AL
58173	DPC163	AL	sorry	OTHER	Woman	20-29	University	ENGLISH	0.78235	Attributive	NoPrime	-3.66356164612965	HumanPropensity	NonEmotional	really	DPC163AL
58206	DPC163	MM	real	MAORI	Man	30-39	NoUniversity	OTHER	0.90605	Attributive	NoPrime	-1.11456846172147	Value	PositiveEmotional	other	DPC163MM
58271	DPC163	AL	long	OTHER	Woman	20-29	University	ENGLISH	0.86719	Attributive	NoPrime	-1.77902357924837	Dimension	NonEmotional	other	DPC163AL
58290	DPC163	AL	full	OTHER	Woman	20-29	University	ENGLISH	0.26393	Attributive	NoPrime	-0.328137718720662	PhysicalProperty	PositiveEmotional	other	DPC163AL
58452	DPC164	RC	bad	PAKEHA	Man	40-49	University	ENGLISH	0.59634	Predicative	NoPrime	-1.48824918151442	Value	NegativeEmotional	other	DPC164RC
58457	DPC164	RC	expensive	PAKEHA	Man	40-49	University	ENGLISH	0.07099	Attributive	NoPrime	1	Value	NonEmotional	other	DPC164RC
58492	DPC164	GE	expensive	PAKEHA	Man	16-19	NoUniversity	ENGLISH	0.34101	Predicative	NoPrime	1	Value	NonEmotional	other	DPC164GE
58614	DPC166	SI	good	PAKEHA	Woman	20-29	University	ENGLISH	6.89038	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	really	DPC166SI
58631	DPC166	KF	good	OTHER	Woman	20-29	University	OTHER	6.89038	Attributive	Prime	-1.4703917830192	Value	PositiveEmotional	really	DPC166KF
58635	DPC166	SI	good	PAKEHA	Woman	20-29	University	ENGLISH	6.89038	Predicative	Prime	-2.11164245288449	Value	PositiveEmotional	really	DPC166SI
58636	DPC166	SI	good	PAKEHA	Woman	20-29	University	ENGLISH	6.89038	Attributive	Prime	-0.431666564196341	Value	PositiveEmotional	really	DPC166SI
58657	DPC166	SI	funny	PAKEHA	Woman	20-29	University	ENGLISH	1.13112	Attributive	NoPrime	-3.66356164612965	HumanPropensity	NonEmotional	really	DPC166SI
58778	DPC166	KF	funny	OTHER	Woman	20-29	University	OTHER	1.13112	Attributive	NoPrime	-0.298059071223699	HumanPropensity	NonEmotional	other	DPC166KF
58784	DPC166	KF	weird	OTHER	Woman	20-29	University	OTHER	0.27335	Predicative	NoPrime	-1.66146299996959	HumanPropensity	NegativeEmotional	really	DPC166KF
58791	DPC166	KF	weird	OTHER	Woman	20-29	University	OTHER	0.27335	Attributive	Prime	0.192057198752175	HumanPropensity	NegativeEmotional	really	DPC166KF
58795	DPC166	KF	shy	OTHER	Woman	20-29	University	OTHER	0.05656	Predicative	NoPrime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC166KF
58796	DPC166	KF	shy	OTHER	Woman	20-29	University	OTHER	0.05656	Attributive	Prime	-0.00284266712080764	HumanPropensity	NonEmotional	other	DPC166KF
58818	DPC166	KF	strange	OTHER	Woman	20-29	University	OTHER	0.22622	Predicative	NoPrime	-0.226179468746333	Other	NonEmotional	really	DPC166KF
58823	DPC166	KF	good	OTHER	Woman	20-29	University	OTHER	6.89038	Predicative	Prime	-0.333506742889231	Value	PositiveEmotional	really	DPC166KF
58824	DPC166	KF	weird	OTHER	Woman	20-29	University	OTHER	0.27335	Predicative	Prime	0.558523387920945	HumanPropensity	NegativeEmotional	really	DPC166KF
59090	DPC169	SH	tiny	PAKEHA	Woman	40-49	NoUniversity	ENGLISH	0.05679	Attributive	NoPrime	-3.31847049574349	Dimension	NonEmotional	other	DPC169SH
59221	DPC170	AL	good	PAKEHA	Man	16-19	University	ENGLISH	5.34953	Attributive	NoPrime	-1.56656807477505	Value	PositiveEmotional	really	DPC170AL
59365	DPC170	JU	nice	PAKEHA	Woman	50+	University	ENGLISH	1.32536	Predicative	NoPrime	-3.66356164612965	Value	NonEmotional	other	DPC170JU
59374	DPC170	JU	helpful	PAKEHA	Woman	50+	University	ENGLISH	0.15593	Predicative	NoPrime	1	HumanPropensity	PositiveEmotional	really	DPC170JU
59498	DPC171	BA	brilliant	PAKEHA	Man	50+	University	ENGLISH	0.10395	Attributive	NoPrime	-0.870653547263634	Value	PositiveEmotional	other	DPC171BA
59524	DPC171	BA	good	PAKEHA	Man	50+	University	ENGLISH	3.89813	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC171BA
59588	DPC171	AS	subtle	PAKEHA	Woman	40-49	NoUniversity	ENGLISH	0.01579	Attributive	NoPrime	-3.66356164612965	Other	NonEmotional	other	DPC171AS
59624	DPC171	BA	ghastly	PAKEHA	Man	50+	University	ENGLISH	0.05198	Predicative	NoPrime	-2.53868778932613	Value	NegativeEmotional	other	DPC171BA
59629	DPC171	BA	brilliant	PAKEHA	Man	50+	University	ENGLISH	0.10395	Predicative	NoPrime	-3.66356164612965	Value	PositiveEmotional	really	DPC171BA
59762	DPC172	SM	good	PAKEHA	Man	20-29	University	ENGLISH	6.89038	Attributive	NoPrime	-0.573676814481807	Value	PositiveEmotional	other	DPC172SM
59766	DPC172	DD	unusual	PAKEHA	Man	40-49	University	ENGLISH	0.11359	Attributive	Prime	1	Other	NonEmotional	other	DPC172DD
59854	DPC172	DD	sad	PAKEHA	Man	40-49	University	ENGLISH	0.08519	Predicative	NoPrime	-1.96463083815336	HumanPropensity	NonEmotional	other	DPC172DD
59905	DPC172	DD	good	PAKEHA	Man	40-49	University	ENGLISH	3.54962	Predicative	NoPrime	-1.8440301424769	Value	PositiveEmotional	really	DPC172DD
60055	DPC174	AG	sore	PAKEHA	Woman	20-29	University	ENGLISH	0.12254	Predicative	NoPrime	-3.66356164612965	Other	NegativeEmotional	other	DPC174AG
60095	DPC174	AG	good	PAKEHA	Woman	20-29	University	ENGLISH	6.89038	Attributive	NoPrime	0.258426889069879	Value	PositiveEmotional	really	DPC174AG
60148	DPC174	AG	happy	PAKEHA	Woman	20-29	University	ENGLISH	0.43359	Predicative	NoPrime	0.581945272387479	HumanPropensity	PositiveEmotional	other	DPC174AG
60149	DPC174	BR	happy	PAKEHA	Man	20-29	University	ENGLISH	0.43359	Attributive	Prime	-2.45977514480439	HumanPropensity	PositiveEmotional	other	DPC174BR
60169	DPC174	AG	sore	PAKEHA	Woman	20-29	University	ENGLISH	0.12254	Attributive	NoPrime	-2.40478593213619	Other	NegativeEmotional	other	DPC174AG
60595	DPC176	LC	cute	OTHER	Woman	16-19	NoUniversity	ENGLISH	0.1705	Attributive	NoPrime	1	Value	PositiveEmotional	other	DPC176LC
60635	DPC176	RW	dark	OTHER	Woman	20-29	NoUniversity	ENGLISH	0.17909	Predicative	NoPrime	-1.00637768634512	Color	NonEmotional	really	DPC176RW
60639	DPC176	RW	cold	OTHER	Woman	20-29	NoUniversity	ENGLISH	0.16024	Predicative	NoPrime	-0.247809934905387	PhysicalProperty	NegativeEmotional	other	DPC176RW
60642	DPC176	LC	plain	OTHER	Woman	16-19	NoUniversity	ENGLISH	0.08525	Predicative	NoPrime	1.72242314146713	Value	NonEmotional	really	DPC176LC
60676	DPC176	LC	plain	OTHER	Woman	16-19	NoUniversity	ENGLISH	0.08525	Predicative	NoPrime	0.00616221646898535	Value	NonEmotional	other	DPC176LC
60686	DPC176	RW	quick	OTHER	Woman	20-29	NoUniversity	ENGLISH	0.20737	Attributive	NoPrime	-1.09898464683609	Speed	NonEmotional	really	DPC176RW
60691	DPC176	RW	big	OTHER	Woman	20-29	NoUniversity	ENGLISH	1.90404	Attributive	NoPrime	1.43424455964229	Dimension	NonEmotional	other	DPC176RW
60703	DPC176	RW	good	OTHER	Woman	20-29	NoUniversity	ENGLISH	6.89038	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	really	DPC176RW
60706	DPC176	LC	cute	OTHER	Woman	16-19	NoUniversity	ENGLISH	0.1705	Predicative	NoPrime	1	Value	PositiveEmotional	other	DPC176LC
60707	DPC176	LC	little	OTHER	Woman	16-19	NoUniversity	ENGLISH	2.45098	Predicative	NoPrime	-0.00954074554661954	Dimension	NonEmotional	really	DPC176LC
60728	DPC176	LC	dark	OTHER	Woman	16-19	NoUniversity	ENGLISH	0.23444	Attributive	NoPrime	-3.66356164612965	Color	NonEmotional	other	DPC176LC
60751	DPC176	LC	good	OTHER	Woman	16-19	NoUniversity	ENGLISH	5.34953	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC176LC
60812	DPC176	LC	cute	OTHER	Woman	16-19	NoUniversity	ENGLISH	0.1705	Attributive	NoPrime	1	Value	PositiveEmotional	other	DPC176LC
61049	DPC177	CR	bored	OTHER	Woman	20-29	NoUniversity	ENGLISH	0.07541	Predicative	NoPrime	1	HumanPropensity	NonEmotional	other	DPC177CR
61057	DPC177	MT	political	PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.0377	Attributive	NoPrime	-2.93194232873058	Other	NonEmotional	other	DPC177MT
61192	DPC177	CR	cute	OTHER	Woman	20-29	NoUniversity	ENGLISH	0.16967	Attributive	NoPrime	1	Value	PositiveEmotional	really	DPC177CR
61277	DPC179	FA	good	PAKEHA	Woman	20-29	University	ENGLISH	6.89038	Attributive	NoPrime	0.300564246752743	Value	PositiveEmotional	really	DPC179FA
61332	DPC179	FA	important	PAKEHA	Woman	20-29	University	ENGLISH	0.20737	Attributive	NoPrime	1	Value	PositiveEmotional	really	DPC179FA
61337	DPC179	FA	bad	PAKEHA	Woman	20-29	University	ENGLISH	1.22537	Attributive	Prime	-3.66356164612965	Value	NegativeEmotional	really	DPC179FA
61350	DPC179	FA	different	PAKEHA	Woman	20-29	University	ENGLISH	0.89547	Attributive	NoPrime	1	Other	NonEmotional	other	DPC179FA
61380	DPC179	FA	unfair	PAKEHA	Woman	20-29	University	ENGLISH	0.02828	Predicative	NoPrime	1	Other	NegativeEmotional	really	DPC179FA
61412	DPC179	FA	big	PAKEHA	Woman	20-29	University	ENGLISH	1.90404	Attributive	NoPrime	0.240919396612767	Dimension	NonEmotional	really	DPC179FA
61503	DPC180	VV	bad	PAKEHA	Woman	16-19	University	ENGLISH	1.30009	Predicative	NoPrime	-3.66356164612965	Value	NegativeEmotional	other	DPC180VV
61520	DPC180	VV	hot	PAKEHA	Woman	16-19	University	ENGLISH	0.25575	Attributive	NoPrime	-3.66356164612965	PhysicalProperty	NonEmotional	other	DPC180VV
61526	DPC180	VV	busy	PAKEHA	Woman	16-19	University	ENGLISH	0.12788	Predicative	NoPrime	0.870395457308954	HumanPropensity	NonEmotional	other	DPC180VV
61584	DPC180	VV	tiny	PAKEHA	Woman	16-19	University	ENGLISH	0.06394	Predicative	NoPrime	-0.820341573668797	Dimension	NonEmotional	really	DPC180VV
61591	DPC180	MK	tiny	PAKEHA	Woman	40-49	University	ENGLISH	0.03157	Attributive	NoPrime	-3.66356164612965	Dimension	NonEmotional	other	DPC180MK
61639	DPC181	RW	hard	PAKEHA	Woman	40-49	University	ENGLISH	0.37885	Predicative	NoPrime	3.49435735494571	PhysicalProperty	NonEmotional	other	DPC181RW
61655	DPC181	FG	slow	PAKEHA	Woman	40-49	University	ENGLISH	0.11359	Predicative	NoPrime	1.17915750882903	Speed	NonEmotional	other	DPC181FG
61656	DPC181	FG	poor	PAKEHA	Woman	40-49	University	ENGLISH	0.14198	Attributive	NoPrime	-0.133980470502055	Value	NonEmotional	other	DPC181FG
61670	DPC181	RW	bad	PAKEHA	Woman	40-49	University	ENGLISH	0.37885	Attributive	NoPrime	-2.41391471583124	Value	NegativeEmotional	other	DPC181RW
61733	DPC181	RW	different	PAKEHA	Woman	40-49	University	ENGLISH	0.89976	Predicative	NoPrime	1	Other	NonEmotional	other	DPC181RW
61821	DPC181	MJ	big	PAKEHA	Man	40-49	University	ENGLISH	0.9797	Attributive	NoPrime	-3.66356164612965	Dimension	NonEmotional	other	DPC181MJ
61853	DPC181	FG	happy	PAKEHA	Woman	40-49	University	ENGLISH	0.28397	Attributive	NoPrime	-0.808142324532827	HumanPropensity	PositiveEmotional	other	DPC181FG
61958	DPC181	FG	happy	PAKEHA	Woman	40-49	University	ENGLISH	0.28397	Predicative	NoPrime	1.13184900669785	HumanPropensity	PositiveEmotional	other	DPC181FG
62008	DPC181	FG	happy	PAKEHA	Woman	40-49	University	ENGLISH	0.28397	Attributive	NoPrime	-1.54495441479123	HumanPropensity	PositiveEmotional	other	DPC181FG
62016	DPC181	FG	nice	PAKEHA	Woman	40-49	University	ENGLISH	0.85191	Attributive	NoPrime	-1.63863892428378	Value	NonEmotional	other	DPC181FG
62035	DPC182	RW	young	PAKEHA	Woman	40-49	University	ENGLISH	0.41042	Attributive	NoPrime	0.390817988897663	Age	PositiveEmotional	other	DPC182RW
62105	DPC182	RW	different	PAKEHA	Woman	40-49	University	ENGLISH	0.89976	Attributive	NoPrime	1	Other	NonEmotional	other	DPC182RW
62129	DPC182	FG	fast	PAKEHA	Woman	40-49	University	ENGLISH	0.05679	Attributive	NoPrime	-3.66356164612965	Speed	NonEmotional	really	DPC182FG
62138	DPC182	RW	strange	PAKEHA	Woman	40-49	University	ENGLISH	0.12628	Predicative	NoPrime	-1.86257645315393	Other	NonEmotional	other	DPC182RW
62143	DPC182	RW	little	PAKEHA	Woman	40-49	University	ENGLISH	1.37332	Attributive	NoPrime	-3.02585163927706	Dimension	NonEmotional	other	DPC182RW
62270	DPC182	RW	difficult	PAKEHA	Woman	40-49	University	ENGLISH	0.33149	Attributive	NoPrime	-2.17363873244077	Difficulty	NonEmotional	other	DPC182RW
62312	DPC182	MJ	big	PAKEHA	Man	40-49	University	ENGLISH	0.9797	Attributive	NoPrime	-1.68476769632691	Dimension	NonEmotional	other	DPC182MJ
62340	DPC185	FN	early	PAKEHA	Woman	50+	University	ENGLISH	0.21133	Attributive	NoPrime	-3.66356164612965	Other	NonEmotional	other	DPC185FN
62371	DPC185	FN	hard	PAKEHA	Woman	50+	University	ENGLISH	0.38039	Predicative	NoPrime	-2.62301531829613	PhysicalProperty	NonEmotional	other	DPC185FN
62490	DPC185	RB	attractive	PAKEHA	Man	50+	University	ENGLISH	0.04227	Predicative	NoPrime	1	Other	NonEmotional	other	DPC185RB
62494	DPC185	RB	good	PAKEHA	Man	50+	University	ENGLISH	2.70499	Attributive	NoPrime	-0.0861510171489215	Value	PositiveEmotional	really	DPC185RB
62526	DPC185	RB	small	PAKEHA	Man	50+	University	ENGLISH	0.29586	Attributive	NoPrime	-3.66356164612965	Dimension	NegativeEmotional	other	DPC185RB
62588	DPC187	QR	funny	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	1.17221	Attributive	NoPrime	-0.710305423450376	HumanPropensity	NonEmotional	other	DPC187QR
62632	DPC187	WC	long	PAKEHA	Woman	16-19	University	ENGLISH	0.87383	Attributive	NoPrime	-2.87296652107102	Dimension	NonEmotional	other	DPC187WC
62693	DPC187	QR	freaky	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.04263	Attributive	NoPrime	1	Other	NonEmotional	really	DPC187QR
62705	DPC187	WC	smart	PAKEHA	Woman	16-19	University	ENGLISH	0.04263	Attributive	NoPrime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC187WC
62710	DPC187	WC	smart	PAKEHA	Woman	16-19	University	ENGLISH	0.04263	Attributive	Prime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC187WC
62728	DPC187	QR	hungry	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.02131	Predicative	NoPrime	1	HumanPropensity	NegativeEmotional	other	DPC187QR
62829	DPC187	QR	little	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	2.45098	Attributive	NoPrime	-1.04726821677375	Dimension	NonEmotional	other	DPC187QR
62831	DPC187	QR	tight	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.12788	Attributive	NoPrime	-2.96788487486092	PhysicalProperty	NonEmotional	really	DPC187QR
62835	DPC187	QR	light	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.10656	Attributive	NoPrime	-3.66356164612965	PhysicalProperty	NonEmotional	really	DPC187QR
62869	DPC188	KM	different	OTHER	Woman	16-19	NoUniversity	OTHER	0.74595	Predicative	NoPrime	1	Other	NonEmotional	really	DPC188KM
62901	DPC188	CH	funny	OTHER	Woman	20-29	NoUniversity	OTHER	1.13112	Predicative	NoPrime	-1.76879941363237	HumanPropensity	NonEmotional	really	DPC188CH
62904	DPC188	CH	funny	OTHER	Woman	20-29	NoUniversity	OTHER	1.13112	Attributive	Prime	0.661965939542042	HumanPropensity	NonEmotional	really	DPC188CH
62909	DPC188	CH	funny	OTHER	Woman	20-29	NoUniversity	OTHER	1.13112	Attributive	Prime	1.00287490407871	HumanPropensity	NonEmotional	really	DPC188CH
62912	DPC188	CH	hilarious	OTHER	Woman	20-29	NoUniversity	OTHER	0.02828	Attributive	NoPrime	-0.946762930847465	Value	PositiveEmotional	other	DPC188CH
62915	DPC188	CH	different	OTHER	Woman	20-29	NoUniversity	OTHER	0.89547	Predicative	Prime	1	Other	NonEmotional	really	DPC188CH
62937	DPC188	KM	bad	OTHER	Woman	16-19	NoUniversity	OTHER	1.30009	Attributive	NoPrime	0.661988877061413	Value	NegativeEmotional	really	DPC188KM
62944	DPC188	CH	poor	OTHER	Woman	20-29	NoUniversity	OTHER	0.31106	Predicative	NoPrime	0.661971673767462	Value	NonEmotional	other	DPC188CH
62961	DPC188	KM	sick	OTHER	Woman	16-19	NoUniversity	OTHER	0.46888	Attributive	NoPrime	-0.573683952013183	HumanPropensity	NegativeEmotional	really	DPC188KM
63101	DPC188	CH	funny	OTHER	Woman	20-29	NoUniversity	OTHER	1.13112	Attributive	NoPrime	-0.208276099387893	HumanPropensity	NonEmotional	other	DPC188CH
63102	DPC188	KM	different	OTHER	Woman	16-19	NoUniversity	OTHER	0.74595	Attributive	NoPrime	1	Other	NonEmotional	other	DPC188KM
63107	DPC188	CH	different	OTHER	Woman	20-29	NoUniversity	OTHER	0.89547	Predicative	NoPrime	1	Other	NonEmotional	other	DPC188CH
63115	DPC188	KM	different	OTHER	Woman	16-19	NoUniversity	OTHER	0.74595	Attributive	NoPrime	1	Other	NonEmotional	really	DPC188KM
63124	DPC188	CH	radical	OTHER	Woman	20-29	NoUniversity	OTHER	0.0377	Predicative	NoPrime	1.44093001979387	Other	NonEmotional	other	DPC188CH
63129	DPC188	KM	different	OTHER	Woman	16-19	NoUniversity	OTHER	0.74595	Attributive	NoPrime	1	Other	NonEmotional	other	DPC188KM
63140	DPC188	KM	different	OTHER	Woman	16-19	NoUniversity	OTHER	0.74595	Attributive	NoPrime	1	Other	NonEmotional	other	DPC188KM
63213	DPC189	BQ	funny	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	1.17221	Attributive	NoPrime	-3.11627111430731	HumanPropensity	NonEmotional	other	DPC189BQ
63291	DPC189	BQ	stupid	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.44757	Predicative	NoPrime	-3.66356164612965	HumanPropensity	NegativeEmotional	other	DPC189BQ
63292	DPC189	BQ	obvious	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.06394	Attributive	Prime	-2.0692563373076	Other	PositiveEmotional	other	DPC189BQ
63297	DPC189	AW	funny	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.13112	Predicative	Prime	-0.79407229638527	HumanPropensity	NonEmotional	other	DPC189AW
63315	DPC189	BQ	hopeless	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.04263	Attributive	NoPrime	1	HumanPropensity	NegativeEmotional	other	DPC189BQ
